Lithiation,OCV
0.4034755700869101,4.292828665321034
0.4312951440439054,4.22969956795169
0.4605009424992077,4.157956194638596
0.5008490833569652,4.077621899344422
0.5328586084374531,4.024556691744373
0.5739098703855072,3.9514054081104977
0.6094049743940481,3.899784809915425
0.6525655996129913,3.848182561262449
0.6992205614959881,3.8080788029425983
0.7528491834453765,3.773736800840743
0.8002172752598129,3.752306203813368
0.8573364805578261,3.7251538859325737
0.9005221278796269,3.7022770113600343
0.932559177273258,3.680809715248469
0.9562300865764756,3.655013595342552
0.9750154302967622,3.6205881862311715
0.9833427861277462,3.580392680200844
0.9888576575975444,3.5114651275293176
